"Date","Sales USD"
"2020-01-31",15546.28
"2020-02-01",12797.44
"2020-02-02",28063.21
"2020-02-03",12529.56
"2020-02-04",55109.3
"2020-02-05",74410.51
"2020-02-06",62068.93
"2020-02-07",159295.99
"2020-02-08",28095.05
"2020-02-09",131917.37
"2020-02-10",89375.4
"2020-02-11",411613.79
"2020-02-12",152036.59
"2020-02-13",96519.46
"2020-02-14",60239.6
"2020-02-15",38533.72
"2020-02-16",84639.84
"2020-02-17",130393.41
"2020-02-18",155916.38
"2020-02-19",70014.53
"2020-02-20",50530.13
"2020-02-21",118571.98
"2020-02-22",46692.22
"2020-02-23",46001.24
"2020-02-24",64289.49
"2020-02-25",70903.74
"2020-02-26",37156.31
"2020-02-27",45134.52
"2020-02-28",36669.73
"2020-02-29",21840.33
"2020-03-01",21424.92
"2020-03-02",30669.38
"2020-03-03",65648.2
"2020-03-04",31178.15
"2020-03-05",23791.58
"2020-03-06",23226.4
"2020-03-07",14032.42
"2020-03-08",31004.84
"2020-03-09",11796.62
"2020-03-10",33042.43
"2020-03-11",25384.77
"2020-03-12",18118.8
"2020-03-13",12293.07
"2020-03-14",12429.89
"2020-03-15",14508.71
"2020-03-16",8663.03
"2020-03-17",26489.2
"2020-03-18",14466.42
"2020-03-19",61122.97
"2020-03-20",11436.61
"2020-03-21",28173.18
"2020-03-22",18097.95
"2020-03-23",8144.33
"2020-03-24",33896.92
"2020-03-25",21708.9
"2020-03-26",10327.71
"2020-03-27",12725.01
"2020-03-28",28186.76
"2020-03-29",7061.6
"2020-03-30",11877.34
"2020-03-31",477153.44
"2020-04-01",20503.05
"2020-04-02",14103.97
"2020-04-03",13770.83
"2020-04-04",28182.1
"2020-04-05",23653.61
"2020-04-06",21365.45
"2020-04-07",42325.4
"2020-04-08",28214.97
"2020-04-09",21079.64
"2020-04-10",127199.96
"2020-04-11",14412.51
"2020-04-12",9671.35
"2020-04-13",20789.74
"2020-04-14",13005.77
"2020-04-15",17456.62
"2020-04-16",59809.63
"2020-04-17",31456.48
"2020-04-18",70849.43
"2020-04-19",9235.91
"2020-04-20",12455.82
"2020-04-21",43533.17
"2020-04-22",20915.66
"2020-04-23",58055.8
"2020-04-24",22067.89
"2020-04-25",46258.7
"2020-04-26",10239.48
"2020-04-27",14170.78
"2020-04-28",15338.69
"2020-04-29",16323.51
"2020-04-30",48149.81
"2020-05-01",41076.38
"2020-05-02",80056.51
"2020-05-03",17003.05
"2020-05-04",13807.82
"2020-05-05",31167.89
"2020-05-06",29656.55
"2020-05-07",21410.02
"2020-05-08",44642.17
"2020-05-09",33632.48
"2020-05-10",7612.12
"2020-05-11",13854.01
"2020-05-12",4593.26
"2020-05-13",31869.92
"2020-05-14",25300
"2020-05-15",34539.8
"2020-05-16",28405.77
"2020-05-17",20295.3
"2020-05-18",30308.97
"2020-05-19",12864.54
"2020-05-20",41316.07
"2020-05-21",38562.83
"2020-05-22",66503
"2020-05-23",32585.95
"2020-05-24",161564.36
"2020-05-25",9957.36
"2020-05-26",31055.98
"2020-05-27",15166.81
"2020-05-28",8770.18
"2020-05-29",24148.23
