"Date","Sales USD"
"2018-10-10",0
"2018-10-11",1743.89
"2018-10-12",552.07
"2018-10-13",3606.89
"2018-10-14",0
"2018-10-15",264.82
"2018-10-16",3537.66
"2018-10-17",272.67
"2018-10-18",328.97
"2018-10-19",1700.01
"2018-10-20",0
"2018-10-21",29.99
"2018-10-22",1098.38
"2018-10-23",0
"2018-10-24",1690.65
"2018-10-25",1518.91
"2018-10-26",180.03
"2018-10-27",0
"2018-10-28",1064.06
"2018-10-29",602.31
"2018-10-30",231.76
"2018-10-31",0
"2018-11-01",3660.54
"2018-11-02",652.46
"2018-11-03",0
"2018-11-04",1.13
"2018-11-05",989.52
"2018-11-06",2095.9
"2018-11-07",2187.46
"2018-11-08",3046.16
"2018-11-09",0
"2018-11-10",0
"2018-11-11",0
"2018-11-12",4045.25
"2018-11-13",1428.76
"2018-11-14",761.49
"2018-11-15",3631.82
"2018-11-16",29.08
"2018-11-17",0
"2018-11-18",34.42
"2018-11-19",0
"2018-11-20",7295.94
"2018-11-21",790.39
"2018-11-22",0
"2018-11-23",893.54
"2018-11-24",0
"2018-11-25",0
"2018-11-26",0
"2018-11-27",1781.29
"2018-11-28",6235.58
"2018-11-29",1921.42
"2018-11-30",4314.24
"2018-12-01",0
"2018-12-02",0
"2018-12-03",495.93
"2018-12-04",1458
"2018-12-05",2031.66
"2018-12-06",0
"2018-12-07",3082.02
"2018-12-08",0
"2018-12-09",0
"2018-12-10",4594.24
"2018-12-11",2812.38
"2018-12-12",831589.12
"2018-12-13",11489.01
"2018-12-14",150164.47
"2018-12-15",25943.35
"2018-12-16",146759.83
"2018-12-17",3497.85
"2018-12-18",3554.45
"2018-12-19",2058.26
"2018-12-20",250.3
"2018-12-21",3744.76
"2018-12-22",233.56
"2018-12-23",3215.14
"2018-12-24",6603.55
"2018-12-25",159.8
"2018-12-26",231.17
"2018-12-27",1070.32
"2018-12-28",45.26
"2018-12-29",97.66
"2018-12-30",38.66
"2018-12-31",3662.3
"2019-01-01",69.69
"2019-01-02",1641.59
"2019-01-03",78.18
"2019-01-04",3211.97
"2019-01-05",630.6
"2019-01-06",694858.04
"2019-01-07",4205.5
"2019-01-08",2033.42
"2019-01-09",1574.9
"2019-01-10",2990.66
"2019-01-11",723.03
"2019-01-12",0
"2019-01-13",1715.76
"2019-01-14",3544.47
"2019-01-15",1961.5
"2019-01-16",1954.1
"2019-01-17",720.82
"2019-01-18",1420.09
"2019-01-19",0
"2019-01-20",379.25
"2019-01-21",867.8
"2019-01-22",746.68
"2019-01-23",2034.5
"2019-01-24",1908.33
"2019-01-25",1020.58
"2019-01-26",7503.95
"2019-01-27",8889.91
"2019-01-28",5326.37
"2019-01-29",715.21
"2019-01-30",857595.53
"2019-01-31",173.28
"2019-02-01",2369.02
"2019-02-02",714.28
"2019-02-03",1835.39
"2019-02-04",563.35
"2019-02-05",424.13
"2019-02-06",3971.21
"2019-02-07",2430.19
"2019-02-08",1780.01
"2019-02-09",3525.21
"2019-02-10",715.75
"2019-02-11",2248.58
"2019-02-12",1296.04
"2019-02-13",3243.85
"2019-02-14",1981.39
"2019-02-15",3068.81
"2019-02-16",262.3
"2019-02-17",231.69
"2019-02-18",2308
"2019-02-19",1335.36
"2019-02-20",8284.47
"2019-02-21",1708.42
"2019-02-22",12519.09
"2019-02-23",371.26
"2019-02-24",426.61
"2019-02-25",1851.4
"2019-02-26",5847.82
"2019-02-27",5932.04
"2019-02-28",1360.72
"2019-03-01",5733.91
"2019-03-02",5195.96
"2019-03-03",11465.78
"2019-03-04",3025.9
"2019-03-05",24148.38
"2019-03-06",14203.51
"2019-03-07",8958.53
"2019-03-08",9837.49
"2019-03-09",380.32
"2019-03-10",2210.69
"2019-03-11",1138.06
"2019-03-12",1763.51
"2019-03-13",6891.83
"2019-03-14",2249.25
"2019-03-15",11398.77
"2019-03-16",210.77
"2019-03-17",482.22
"2019-03-18",14935.99
"2019-03-19",12964.06
"2019-03-20",4532.53
"2019-03-21",4190.56
"2019-03-22",1679.33
